,GEOID,RENT ASKED_Estimate!!Total,RENT ASKED_Estimate!!Total!!Less than $100,RENT ASKED_Estimate!!Total!!$100 to $149,RENT ASKED_Estimate!!Total!!$150 to $199,RENT ASKED_Estimate!!Total!!$200 to $249,RENT ASKED_Estimate!!Total!!$250 to $299,RENT ASKED_Estimate!!Total!!$300 to $349,RENT ASKED_Estimate!!Total!!$350 to $399,RENT ASKED_Estimate!!Total!!$400 to $449,RENT ASKED_Estimate!!Total!!$450 to $499,RENT ASKED_Estimate!!Total!!$500 to $549,RENT ASKED_Estimate!!Total!!$550 to $599,RENT ASKED_Estimate!!Total!!$600 to $649,RENT ASKED_Estimate!!Total!!$650 to $699,RENT ASKED_Estimate!!Total!!$700 to $749,RENT ASKED_Estimate!!Total!!$750 to $799,RENT ASKED_Estimate!!Total!!$800 to $899,RENT ASKED_Estimate!!Total!!$900 to $999,"RENT ASKED_Estimate!!Total!!$1,000 to $1,249","RENT ASKED_Estimate!!Total!!$1,250 to $1,499","RENT ASKED_Estimate!!Total!!$1,500 to $1,999","RENT ASKED_Estimate!!Total!!$2,000 to $2,499",YEAR
380,13121010114,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,47.0,0.0,0.0,0.0,0.0,2013.0
381,13121010114,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2014.0
382,13121010114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
383,13121010114,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,2016.0
384,13121010114,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,2017.0
385,13121011800,276.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,38.0,74.0,0.0,15.0,0.0,0.0,0.0,19.0,0.0,18.0,0.0,14.0,38.0,2012.0
386,13121011800,380.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,76.0,17.0,76.0,63.0,0.0,0.0,19.0,0.0,17.0,0.0,14.0,38.0,2013.0
387,13121011800,384.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,16.0,52.0,48.0,58.0,99.0,8.0,0.0,0.0,0.0,17.0,0.0,14.0,53.0,2014.0
388,13121011800,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,44.0,55.0,94.0,9.0,0.0,0.0,0.0,9.0,5.0,13.0,0.0,2015.0
389,13121011800,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,68.0,41.0,94.0,24.0,0.0,8.0,0.0,9.0,23.0,0.0,0.0,2016.0
390,13121011800,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,69.0,16.0,107.0,24.0,0.0,9.0,0.0,29.0,32.0,0.0,0.0,2017.0
391,13089020600,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2012.0
392,13089020600,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2013.0
393,13089020600,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2014.0
394,13089020600,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2015.0
395,13089020600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
396,13089020600,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,26.0,2017.0
397,13089020400,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
398,13089020400,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
399,13089020400,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
400,13089020400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
401,13089020400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
402,13089020400,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2017.0
403,13089020500,120.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2012.0
404,13089020500,127.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2013.0
405,13089020500,115.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,28.0,0.0,0.0,2014.0
406,13089020500,129.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0,31.0,0.0,0.0,2015.0
407,13089020500,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,0.0,0.0,24.0,0.0,0.0,0.0,2016.0
408,13089020500,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,25.0,0.0,0.0,0.0,2017.0
409,13089020801,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2012.0
410,13089020801,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2013.0
411,13089020801,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2014.0
412,13089020801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
413,13089020801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
414,13089020801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
415,13089020900,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,2012.0
416,13089020900,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2013.0
417,13089020900,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2014.0
418,13089020900,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,2015.0
419,13089020900,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2016.0
420,13089020900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
421,13121001002,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,18.0,0.0,0.0,2012.0
422,13121001002,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,19.0,0.0,0.0,2013.0
423,13121001002,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,64.0,29.0,0.0,0.0,2014.0
424,13121001002,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,10.0,6.0,0.0,2015.0
425,13121001002,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,16.0,17.0,7.0,0.0,2016.0
426,13121001002,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,27.0,8.0,0.0,2017.0
427,13121000700,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2012.0
428,13121000700,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2013.0
429,13121000700,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,2014.0
430,13121000700,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,2015.0
431,13121000700,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,2016.0
432,13121000700,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
433,13121008700,330.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,80.0,22.0,0.0,20.0,23.0,0.0,92.0,33.0,0.0,0.0,0.0,12.0,2012.0
434,13121008700,306.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,92.0,19.0,0.0,17.0,0.0,21.0,64.0,30.0,0.0,0.0,0.0,20.0,2013.0
435,13121008700,222.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,103.0,22.0,0.0,17.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,18.0,2014.0
436,13121008700,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,23.0,0.0,16.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2015.0
437,13121008700,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2016.0
438,13121008700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
439,13089020100,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
440,13089020100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
441,13089020100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
442,13089020100,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
443,13089020100,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
444,13089020100,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
445,13089020200,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,29.0,0.0,0.0,0.0,2012.0
446,13089020200,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,28.0,0.0,0.0,0.0,2013.0
447,13089020200,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.0,2014.0
448,13089020200,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,28.0,0.0,0.0,0.0,2015.0
449,13089020200,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,26.0,0.0,0.0,0.0,2016.0
450,13089020200,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,28.0,23.0,30.0,0.0,0.0,0.0,2017.0
451,13089020300,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2012.0
452,13089020300,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2013.0
453,13089020300,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,22.0,0.0,2014.0
454,13089020300,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,2015.0
455,13089020300,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,0.0,2016.0
456,13089020300,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2017.0
457,13121006802,43.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
458,13121006802,36.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
459,13121006802,32.0,21.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
460,13121006802,28.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
461,13121006802,22.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
462,13121006802,23.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
463,13121006900,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,96.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2012.0
464,13121006900,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,76.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
465,13121006900,162.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,94.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
466,13121006900,177.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,62.0,39.0,19.0,18.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2015.0
467,13121006900,157.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,36.0,37.0,34.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2016.0
468,13121006900,146.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,56.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2017.0
469,13121007001,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,64.0,25.0,25.0,26.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,2012.0
470,13121007001,218.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,62.0,24.0,23.0,47.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2013.0
471,13121007001,148.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,39.0,24.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
472,13121007001,124.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,39.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
473,13121007001,101.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
474,13121007001,105.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
475,13121007602,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2012.0
476,13121007602,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2013.0
477,13121007602,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2014.0
478,13121007602,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
479,13121007602,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
480,13121007602,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
481,13121007802,326.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.0,0.0,67.0,69.0,36.0,45.0,0.0,12.0,0.0,2012.0
482,13121007802,329.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,38.0,0.0,0.0,11.0,108.0,12.0,48.0,0.0,10.0,0.0,2013.0
483,13121007802,378.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,39.0,0.0,0.0,0.0,87.0,56.0,80.0,0.0,13.0,0.0,2014.0
484,13121007802,283.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,40.0,0.0,0.0,0.0,28.0,54.0,46.0,0.0,12.0,0.0,2015.0
485,13121007802,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,2016.0
486,13121007802,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,36.0,0.0,73.0,0.0,0.0,0.0,2017.0
487,13121002300,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,75.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
488,13121002300,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,56.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
489,13121002300,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,57.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
490,13121002300,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,45.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
491,13121002300,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,33.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
492,13121002300,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,10.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
493,13121002100,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,2012.0
494,13121002100,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,2013.0
495,13121002100,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,2014.0
496,13121002100,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,2015.0
497,13121002100,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,12.0,12.0,0.0,2016.0
498,13121002100,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,5.0,32.0,13.0,0.0,2017.0
499,13121007806,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2012.0
500,13121007806,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,39.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2013.0
501,13121007806,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2014.0
502,13121007806,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2015.0
503,13121007806,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2016.0
504,13121007806,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,18.0,0.0,0.0,0.0,2017.0
505,13121007805,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,26.0,2012.0
506,13121007805,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,23.0,2013.0
507,13121007805,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,28.0,35.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2014.0
508,13121007805,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,68.0,37.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2015.0
