,GEOID,RENT ASKED_Estimate!!Total,RENT ASKED_Estimate!!Total!!Less than $100,RENT ASKED_Estimate!!Total!!$100 to $149,RENT ASKED_Estimate!!Total!!$150 to $199,RENT ASKED_Estimate!!Total!!$200 to $249,RENT ASKED_Estimate!!Total!!$250 to $299,RENT ASKED_Estimate!!Total!!$300 to $349,RENT ASKED_Estimate!!Total!!$350 to $399,RENT ASKED_Estimate!!Total!!$400 to $449,RENT ASKED_Estimate!!Total!!$450 to $499,RENT ASKED_Estimate!!Total!!$500 to $549,RENT ASKED_Estimate!!Total!!$550 to $599,RENT ASKED_Estimate!!Total!!$600 to $649,RENT ASKED_Estimate!!Total!!$650 to $699,RENT ASKED_Estimate!!Total!!$700 to $749,RENT ASKED_Estimate!!Total!!$750 to $799,RENT ASKED_Estimate!!Total!!$800 to $899,RENT ASKED_Estimate!!Total!!$900 to $999,"RENT ASKED_Estimate!!Total!!$1,000 to $1,249","RENT ASKED_Estimate!!Total!!$1,250 to $1,499","RENT ASKED_Estimate!!Total!!$1,500 to $1,999","RENT ASKED_Estimate!!Total!!$2,000 to $2,499",YEAR
509,13121007805,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2016.0
510,13121007805,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,39.0,22.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2017.0
511,13121002800,164.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,19.0,19.0,0.0,2012.0
512,13121002800,206.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,13.0,58.0,0.0,2013.0
513,13121002800,196.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,33.0,56.0,0.0,2014.0
514,13121002800,166.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,26.0,51.0,0.0,2015.0
515,13121002800,103.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,15.0,0.0,2016.0
516,13121002800,116.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,29.0,0.0,2017.0
517,13121002600,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
518,13121002600,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
519,13121002600,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
520,13121002600,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
521,13121002600,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
522,13121002600,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
523,13121003000,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2012.0
524,13121003000,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,13.0,0.0,0.0,0.0,2013.0
525,13121003000,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,2014.0
526,13121003000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,2015.0
527,13121003000,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2016.0
528,13121003000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2017.0
529,13121002400,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
530,13121002400,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,30.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
531,13121002400,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,19.0,7.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
532,13121002400,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,5.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
533,13121002400,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,15.0,6.0,30.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2016.0
534,13121002400,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,11.0,15.0,6.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,2017.0
535,13121003200,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2012.0
536,13121003200,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,2013.0
537,13121003200,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,22.0,0.0,0.0,2014.0
538,13121003200,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,21.0,0.0,0.0,2015.0
539,13121003200,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,25.0,0.0,0.0,2016.0
540,13121003200,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,16.0,2017.0
541,13121003100,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
542,13121003100,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
543,13121003100,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
544,13121003100,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
545,13121003100,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
546,13121003100,43.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2017.0
547,13121003500,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,2012.0
548,13121003500,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,50.0,0.0,6.0,0.0,0.0,2013.0
549,13121003500,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,2014.0
550,13121003500,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,2015.0
551,13121003500,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,8.0,0.0,0.0,2016.0
552,13121003500,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,6.0,0.0,0.0,2017.0
553,13121003800,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
554,13121003800,56.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
555,13121003800,43.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
556,13121003800,26.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
557,13121003800,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
558,13121003800,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
559,13121007808,267.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,88.0,69.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2012.0
560,13121007808,289.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,107.0,44.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2013.0
561,13121007808,276.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,132.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
562,13121007808,290.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,125.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
563,13121007808,274.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,146.0,0.0,21.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2016.0
564,13121007808,266.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,17.0,113.0,45.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2017.0
565,13121008000,111.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,28.0,20.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
566,13121008000,99.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,21.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
567,13121008000,119.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,40.0,0.0,19.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
568,13121008000,120.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,41.0,0.0,19.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
569,13121008000,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
570,13121008000,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
571,13121007807,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,25.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
572,13121007807,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
573,13121007807,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2014.0
574,13121007807,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2015.0
575,13121007807,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2016.0
576,13121007807,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2017.0
577,13121007900,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
578,13121007900,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
579,13121007900,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
580,13121007900,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
581,13121007900,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
582,13121007900,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
583,13121008201,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
584,13121008201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
585,13121008201,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
586,13121008201,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
587,13121008201,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
588,13121008201,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
589,13121008102,341.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,27.0,72.0,54.0,29.0,0.0,37.0,0.0,0.0,0.0,0.0,2012.0
590,13121008102,364.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,53.0,33.0,0.0,126.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2013.0
591,13121008102,243.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,36.0,45.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
592,13121008102,153.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
593,13121008102,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
594,13121008102,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
595,13121004800,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2012.0
596,13121004800,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2013.0
597,13121004800,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2014.0
598,13121004800,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,2015.0
599,13121004800,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,2016.0
600,13121004800,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2017.0
601,13121005000,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,23.0,0.0,0.0,2012.0
602,13121005000,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,23.0,0.0,0.0,2013.0
603,13121005000,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,2014.0
604,13121005000,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,2015.0
605,13121005000,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
606,13121005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
607,13121003900,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
608,13121003900,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
609,13121003900,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,80.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2014.0
610,13121003900,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,22.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,2015.0
611,13121003900,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,11.0,32.0,0.0,10.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,2016.0
612,13121003900,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,10.0,33.0,0.0,11.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,2017.0
613,13121004100,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,73.0,0.0,15.0,30.0,0.0,28.0,0.0,0.0,23.0,0.0,0.0,2012.0
614,13121004100,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,71.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
615,13121004100,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,55.0,71.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2014.0
616,13121004100,193.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,61.0,30.0,0.0,51.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,2015.0
617,13121004100,185.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,56.0,14.0,14.0,28.0,0.0,0.0,5.0,14.0,27.0,0.0,0.0,0.0,2016.0
618,13121004100,173.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,15.0,16.0,15.0,0.0,5.0,15.0,30.0,0.0,0.0,0.0,2017.0
619,13121004900,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2012.0
620,13121004900,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2013.0
621,13121004900,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2014.0
622,13121004900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
623,13121004900,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,2016.0
624,13121004900,144.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,34.0,36.0,0.0,0.0,2017.0
625,13121004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
626,13121004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
627,13121004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
628,13121004000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
629,13121004000,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
630,13121004000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
631,13121004400,137.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,61.0,0.0,0.0,0.0,0.0,2012.0
632,13121004400,159.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,28.0,32.0,0.0,0.0,0.0,0.0,2013.0
633,13121004400,179.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,0.0,0.0,31.0,49.0,0.0,0.0,0.0,0.0,2014.0
634,13121004400,144.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,2015.0
635,13121004400,120.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,26.0,0.0,0.0,16.0,0.0,0.0,0.0,2016.0
636,13121004400,112.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,8.0,0.0,15.0,0.0,0.0,0.0,2017.0
637,13121005300,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.0,0.0,0.0,2012.0
638,13121005300,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,46.0,0.0,0.0,2013.0
