,GEOID,RENT ASKED_Estimate!!Total,RENT ASKED_Estimate!!Total!!Less than $100,RENT ASKED_Estimate!!Total!!$100 to $149,RENT ASKED_Estimate!!Total!!$150 to $199,RENT ASKED_Estimate!!Total!!$200 to $249,RENT ASKED_Estimate!!Total!!$250 to $299,RENT ASKED_Estimate!!Total!!$300 to $349,RENT ASKED_Estimate!!Total!!$350 to $399,RENT ASKED_Estimate!!Total!!$400 to $449,RENT ASKED_Estimate!!Total!!$450 to $499,RENT ASKED_Estimate!!Total!!$500 to $549,RENT ASKED_Estimate!!Total!!$550 to $599,RENT ASKED_Estimate!!Total!!$600 to $649,RENT ASKED_Estimate!!Total!!$650 to $699,RENT ASKED_Estimate!!Total!!$700 to $749,RENT ASKED_Estimate!!Total!!$750 to $799,RENT ASKED_Estimate!!Total!!$800 to $899,RENT ASKED_Estimate!!Total!!$900 to $999,"RENT ASKED_Estimate!!Total!!$1,000 to $1,249","RENT ASKED_Estimate!!Total!!$1,250 to $1,499","RENT ASKED_Estimate!!Total!!$1,500 to $1,999","RENT ASKED_Estimate!!Total!!$2,000 to $2,499",YEAR
639,13121005300,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,39.0,0.0,0.0,2014.0
640,13121005300,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,7.0,27.0,0.0,0.0,2015.0
641,13121005300,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,2016.0
642,13121005300,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,2017.0
643,13121008400,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,98.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
644,13121008400,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,137.0,24.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
645,13121008400,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,45.0,0.0,24.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
646,13121008400,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,39.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
647,13121008400,178.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,42.0,64.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
648,13121008400,216.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,40.0,40.0,39.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
649,13121008302,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,23.0,16.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,23.0,0.0,0.0,2012.0
650,13121008302,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,2013.0
651,13121008302,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,25.0,0.0,0.0,2014.0
652,13121008302,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,24.0,0.0,0.0,2015.0
653,13121008302,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,2016.0
654,13121008302,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2017.0
655,13121005200,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,2012.0
656,13121005200,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,2013.0
657,13121005200,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,2014.0
658,13121005200,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,2015.0
659,13121005200,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
660,13121005200,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,58.0,0.0,0.0,2017.0
661,13121008500,248.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,77.0,19.0,0.0,0.0,0.0,32.0,0.0,47.0,0.0,0.0,18.0,2012.0
662,13121008500,196.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,19.0,2013.0
663,13121008500,189.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,19.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,18.0,2014.0
664,13121008500,117.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,16.0,0.0,26.0,0.0,0.0,0.0,2015.0
665,13121008500,66.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2016.0
666,13121008500,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2017.0
667,13121008202,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2012.0
668,13121008202,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,10.0,24.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2013.0
669,13121008202,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,46.0,0.0,15.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
670,13121008202,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
671,13121008202,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2016.0
672,13121008202,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,17.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2017.0
673,13121008601,152.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,18.0,18.0,19.0,19.0,0.0,14.0,0.0,0.0,0.0,2012.0
674,13121008601,115.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,34.0,20.0,0.0,14.0,0.0,0.0,0.0,2013.0
675,13121008601,105.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,18.0,0.0,22.0,0.0,10.0,14.0,0.0,0.0,0.0,2014.0
676,13121008601,146.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,18.0,0.0,18.0,17.0,17.0,14.0,0.0,0.0,0.0,2015.0
677,13121008601,126.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,22.0,18.0,20.0,0.0,0.0,0.0,0.0,2016.0
678,13121008601,101.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,2017.0
679,13121008301,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,42.0,34.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2012.0
680,13121008301,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0,35.0,20.0,0.0,18.0,21.0,0.0,0.0,0.0,20.0,0.0,0.0,2013.0
681,13121008301,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0,36.0,21.0,17.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,2014.0
682,13121008301,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,16.0,18.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2015.0
683,13121008301,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2016.0
684,13121008301,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2017.0
685,13121005501,47.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
686,13121005501,37.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2013.0
687,13121005501,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2014.0
688,13121005501,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2015.0
689,13121005501,37.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2016.0
690,13121005501,40.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2017.0
691,13121005700,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2012.0
692,13121005700,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,2013.0
693,13121005700,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,6.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,2014.0
694,13121005700,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,3.0,17.0,9.0,10.0,0.0,0.0,0.0,0.0,2015.0
695,13121005700,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,17.0,9.0,0.0,0.0,0.0,0.0,2016.0
696,13121005700,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,2017.0
697,13121006400,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
698,13121006400,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
699,13121006400,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
700,13121006400,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2015.0
701,13121006400,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2016.0
702,13121006400,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2017.0
703,13121006300,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,25.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,18.0,0.0,0.0,0.0,2012.0
704,13121006300,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2013.0
705,13121006300,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2014.0
706,13121006300,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,10.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2015.0
707,13121006300,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,10.0,34.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2016.0
708,13121006300,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,10.0,23.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2017.0
709,13121006100,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,31.0,0.0,17.0,0.0,0.0,0.0,0.0,2012.0
710,13121006100,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,2013.0
711,13121006100,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,21.0,10.0,16.0,0.0,0.0,0.0,0.0,2014.0
712,13121006100,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,17.0,0.0,0.0,0.0,0.0,2015.0
713,13121006100,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,2016.0
714,13121006100,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2017.0
715,13121005502,36.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
716,13121005502,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
717,13121005502,60.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2014.0
718,13121005502,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,20.0,16.0,14.0,0.0,0.0,0.0,2015.0
719,13121005502,108.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,16.0,0.0,27.0,0.0,0.0,0.0,2016.0
720,13121005502,124.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,15.0,43.0,0.0,0.0,0.0,2017.0
721,13121005800,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
722,13121005800,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
723,13121005800,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
724,13121005800,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
725,13121005800,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2016.0
726,13121005800,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2017.0
727,13121006500,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2012.0
728,13121006500,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2013.0
729,13121006500,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,0.0,0.0,2014.0
730,13121006500,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,0.0,0.0,2015.0
731,13121006500,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2016.0
732,13121006500,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2017.0
733,13121008602,47.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2012.0
734,13121008602,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2013.0
735,13121008602,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2014.0
736,13121008602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
737,13121008602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
738,13121008602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0
739,13121008800,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2012.0
740,13121008800,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
741,13121008800,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
742,13121008800,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
743,13121008800,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
744,13121008800,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2017.0
745,13121009200,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,29.0,0.0,31.0,31.0,50.0,112.0,71.0,0.0,2012.0
746,13121009200,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,69.0,78.0,62.0,69.0,88.0,69.0,0.0,2013.0
747,13121009200,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,68.0,54.0,29.0,72.0,30.0,65.0,0.0,2014.0
748,13121009200,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,62.0,60.0,32.0,69.0,65.0,67.0,26.0,2015.0
749,13121009200,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,65.0,67.0,31.0,62.0,98.0,32.0,26.0,2016.0
750,13121009200,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,89.0,34.0,101.0,144.0,0.0,37.0,2017.0
751,13121007500,240.0,0.0,0.0,0.0,0.0,19.0,0.0,56.0,48.0,14.0,0.0,0.0,0.0,0.0,17.0,28.0,30.0,28.0,0.0,0.0,0.0,0.0,2012.0
752,13121007500,212.0,0.0,0.0,0.0,0.0,19.0,0.0,52.0,23.0,16.0,0.0,0.0,0.0,0.0,17.0,29.0,30.0,26.0,0.0,0.0,0.0,0.0,2013.0
753,13121007500,185.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,36.0,29.0,26.0,0.0,0.0,0.0,0.0,2014.0
754,13121007500,143.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,14.0,40.0,0.0,0.0,0.0,38.0,0.0,28.0,0.0,0.0,0.0,0.0,2015.0
755,13121007500,92.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
756,13121007500,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,21.0,26.0,21.0,0.0,0.0,0.0,2017.0
757,13121008101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
758,13121008101,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2013.0
759,13121008101,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,2014.0
760,13121008101,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,2015.0
761,13121008101,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,2016.0
762,13121008101,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,0.0,0.0,0.0,2017.0
763,13121006000,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,31.0,0.0,18.0,16.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,2012.0
764,13121006000,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,13.0,0.0,17.0,47.0,0.0,17.0,0.0,17.0,15.0,0.0,0.0,2013.0
765,13121006000,197.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,17.0,17.0,13.0,13.0,0.0,0.0,59.0,0.0,0.0,0.0,18.0,16.0,14.0,0.0,2014.0
766,13121006000,171.0,0.0,15.0,0.0,0.0,0.0,16.0,0.0,17.0,17.0,16.0,13.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,2015.0
767,13121006000,136.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,2016.0
768,13121006000,116.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,2017.0
